"","id","record","species","Lineage_Name","parasiteGenus","order","family","genus","Pr","Jetz.species","match","tip"
"4787","Luscinia megarhynchos_LUME2",1,"Luscinia megarhynchos","LUME2","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_megarhynchos","yes","Luscinia megarhynchos"
"4788","Luscinia megarhynchos_LUME3",1,"Luscinia megarhynchos","LUME3","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_megarhynchos","yes","Luscinia megarhynchos"
"4789","Luscinia megarhynchos_ROBIN1",2,"Luscinia megarhynchos","ROBIN1","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_megarhynchos","yes","Luscinia megarhynchos"
"4790","Luscinia megarhynchos_SFC8",2,"Luscinia megarhynchos","SFC8","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_megarhynchos","yes","Luscinia megarhynchos"
"4791","Luscinia megarhynchos_SYAT02",1,"Luscinia megarhynchos","SYAT02","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_megarhynchos","yes","Luscinia megarhynchos"
"4792","Luscinia svecica_AFTRU5",2,"Luscinia svecica","AFTRU5","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4793","Luscinia svecica_ARW1",1,"Luscinia svecica","ARW1","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4794","Luscinia svecica_BT1",6,"Luscinia svecica","BT1","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4795","Luscinia svecica_BT2",6,"Luscinia svecica","BT2","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4796","Luscinia svecica_BT3",1,"Luscinia svecica","BT3","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4797","Luscinia svecica_BT4",1,"Luscinia svecica","BT4","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4798","Luscinia svecica_BT5",2,"Luscinia svecica","BT5","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4799","Luscinia svecica_BT6",5,"Luscinia svecica","BT6","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4800","Luscinia svecica_BT7",3,"Luscinia svecica","BT7","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4801","Luscinia svecica_BT8",2,"Luscinia svecica","BT8","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4802","Luscinia svecica_BT9",1,"Luscinia svecica","BT9","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4803","Luscinia svecica_DELURB4",1,"Luscinia svecica","DELURB4","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4804","Luscinia svecica_DELURB5",1,"Luscinia svecica","DELURB5","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4805","Luscinia svecica_EMSPO03",1,"Luscinia svecica","EMSPO03","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4806","Luscinia svecica_GBCAM1",1,"Luscinia svecica","GBCAM1","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4807","Luscinia svecica_GRW04",5,"Luscinia svecica","GRW04","Plasmodium","Passeriformes","Turdidae","Luscinia",1,"Luscinia_svecica","yes","Luscinia svecica"
"4808","Luscinia svecica_GRW06",1,"Luscinia svecica","GRW06","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4809","Luscinia svecica_GRW11",3,"Luscinia svecica","GRW11","Plasmodium","Passeriformes","Turdidae","Luscinia",1,"Luscinia_svecica","yes","Luscinia svecica"
"4810","Luscinia svecica_HIRUS07",1,"Luscinia svecica","HIRUS07","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4811","Luscinia svecica_LINN1",1,"Luscinia svecica","LINN1","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4812","Luscinia svecica_LUSVE01",1,"Luscinia svecica","LUSVE01","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4813","Luscinia svecica_LUSVE02",1,"Luscinia svecica","LUSVE02","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4814","Luscinia svecica_LUSVE03",1,"Luscinia svecica","LUSVE03","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4815","Luscinia svecica_LUSVE04",1,"Luscinia svecica","LUSVE04","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4816","Luscinia svecica_LUSVE05",1,"Luscinia svecica","LUSVE05","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4817","Luscinia svecica_LUSVE06",1,"Luscinia svecica","LUSVE06","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4818","Luscinia svecica_LUSVE07",1,"Luscinia svecica","LUSVE07","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4819","Luscinia svecica_LUSVE08",1,"Luscinia svecica","LUSVE08","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4820","Luscinia svecica_LUSVE09",1,"Luscinia svecica","LUSVE09","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4821","Luscinia svecica_LUSVE10",1,"Luscinia svecica","LUSVE10","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4822","Luscinia svecica_LUSVE11",1,"Luscinia svecica","LUSVE11","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4823","Luscinia svecica_PADOM02",1,"Luscinia svecica","PADOM02","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4824","Luscinia svecica_PARUS20",1,"Luscinia svecica","PARUS20","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4825","Luscinia svecica_PARUS21",1,"Luscinia svecica","PARUS21","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4826","Luscinia svecica_PARUS7",1,"Luscinia svecica","PARUS7","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4827","Luscinia svecica_ROFI1",1,"Luscinia svecica","ROFI1","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4828","Luscinia svecica_RS4",1,"Luscinia svecica","RS4","Leucocytozoon","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4829","Luscinia svecica_RTSR1",1,"Luscinia svecica","RTSR1","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4830","Luscinia svecica_RW1",1,"Luscinia svecica","RW1","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4831","Luscinia svecica_SGS1",7,"Luscinia svecica","SGS1","Plasmodium","Passeriformes","Turdidae","Luscinia",1,"Luscinia_svecica","yes","Luscinia svecica"
"4832","Luscinia svecica_SW2",1,"Luscinia svecica","SW2","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4833","Luscinia svecica_TURDUS1",6,"Luscinia svecica","TURDUS1","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4834","Luscinia svecica_WW2",4,"Luscinia svecica","WW2","Haemoproteus","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4835","Luscinia svecica_WW3",2,"Luscinia svecica","WW3","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4836","Luscinia svecica_WW4",1,"Luscinia svecica","WW4","Plasmodium","Passeriformes","Turdidae","Luscinia",0,"Luscinia_svecica","yes","Luscinia svecica"
"4837","Lybius dubius_AFR071",1,"Lybius dubius","AFR071","Haemoproteus","Piciformes","Lybiidae","Lybius",0,NA,NA,"Lybius dubius"
"4838","Lybius torquatus_AFR071",1,"Lybius torquatus","AFR071","Haemoproteus","Piciformes","Lybiidae","Lybius",0,"Lybius_torquatus","yes","Lybius torquatus"
"4839","Machaerirhynchus flaviventer_MACFLA01",1,"Machaerirhynchus flaviventer","MACFLA01","Haemoproteus","Passeriformes","Dicruridae","Machaerirhynchus",0,"Machaerirhynchus_flaviventer","yes","Machaerirhynchus flaviventer"
"4840","Machaerirhynchus flaviventer_PTIVIC02",1,"Machaerirhynchus flaviventer","PTIVIC02","Haemoproteus","Passeriformes","Dicruridae","Machaerirhynchus",0,"Machaerirhynchus_flaviventer","yes","Machaerirhynchus flaviventer"
"4841","Machaeropterus pyrocephalus_LEPCOR03",2,"Machaeropterus pyrocephalus","LEPCOR03","Haemoproteus","Passeriformes","Pipridae","Machaeropterus",0,"Machaeropterus_pyrocephalus","yes","Machaeropterus pyrocephalus"
"4842","Machaeropterus pyrocephalus_MACPYR01",1,"Machaeropterus pyrocephalus","MACPYR01","Plasmodium","Passeriformes","Pipridae","Machaeropterus",0,"Machaeropterus_pyrocephalus","yes","Machaeropterus pyrocephalus"
"4843","Machaeropterus pyrocephalus_MACPYR02",1,"Machaeropterus pyrocephalus","MACPYR02","Plasmodium","Passeriformes","Pipridae","Machaeropterus",0,"Machaeropterus_pyrocephalus","yes","Machaeropterus pyrocephalus"
"4844","Macronous gularis_PORUF03",1,"Mixornis gularis","PORUF03","Plasmodium","Passeriformes","Timaliidae","Mixornis",0,NA,NA,"Macronous gularis"
"4845","Macropygia amboinensis_MACAMB01",1,"Macropygia amboinensis","MACAMB01","Haemoproteus","Columbiformes","Columbidae","Macropygia",0,"Macropygia_amboinensis","yes","Macropygia amboinensis"
"4846","Macropygia mackinlayi_ZOSFLA04",1,"Macropygia mackinlayi","ZOSFLA04","Haemoproteus","Columbiformes","Columbidae","Macropygia",0,"Macropygia_mackinlayi","yes","Macropygia mackinlayi"
"4847","Malaconotus blanchoti_AFR022",1,"Malaconotus blanchoti","AFR022","Plasmodium","Passeriformes","Malaconotidae","Malaconotus",0,"Malaconotus_blanchoti","yes","Malaconotus blanchoti"
"4848","Malacoptila fulvogularis_OCHRUF02",1,"Malacoptila fulvogularis","OCHRUF02","Leucocytozoon","Galbuliformes","Bucconidae","Malacoptila",0,NA,NA,"Malacoptila fulvogularis"
"4849","Malacoptila fusca_MALFUS01",1,"Malacoptila fusca","MALFUS01","Haemoproteus","Galbuliformes","Bucconidae","Malacoptila",0,"Malacoptila_fusca","yes","Malacoptila fusca"
"4850","Malacoptila rufa_DENCER02",2,"Malacoptila rufa","DENCER02","Haemoproteus","Galbuliformes","Bucconidae","Malacoptila",0,"Malacoptila_rufa","yes","Malacoptila rufa"
"4851","Malacoptila rufa_MALRUF01",1,"Malacoptila rufa","MALRUF01","Plasmodium","Galbuliformes","Bucconidae","Malacoptila",0,"Malacoptila_rufa","yes","Malacoptila rufa"
"4852","Malacoptila rufa_SPMAG04",1,"Malacoptila rufa","SPMAG04","Plasmodium","Galbuliformes","Bucconidae","Malacoptila",0,"Malacoptila_rufa","yes","Malacoptila rufa"
"4853","Malacoptila striata_GRW06",1,"Malacoptila striata","GRW06","Plasmodium","Galbuliformes","Bucconidae","Malacoptila",0,"Malacoptila_striata","yes","Malacoptila striata"
"4854","Malacoptila striata_MASTR01",1,"Malacoptila striata","MASTR01","Plasmodium","Galbuliformes","Bucconidae","Malacoptila",0,"Malacoptila_striata","yes","Malacoptila striata"
"4855","Malimbus nitens_GRW09",2,"Malimbus nitens","GRW09","Plasmodium","Passeriformes","Ploceidae","Malimbus",0,"Malimbus_nitens","yes","Malimbus nitens"
"4856","Malimbus nitens_MALNI01",1,"Malimbus nitens","MALNI01","Haemoproteus","Passeriformes","Ploceidae","Malimbus",0,"Malimbus_nitens","yes","Malimbus nitens"
"4857","Malimbus nitens_MALNI02",1,"Malimbus nitens","MALNI02","Plasmodium","Passeriformes","Ploceidae","Malimbus",0,"Malimbus_nitens","yes","Malimbus nitens"
"4858","Malimbus rubricollis_MALRUB01",1,"Malimbus rubricollis","MALRUB01","Haemoproteus","Passeriformes","Ploceidae","Malimbus",0,"Malimbus_rubricollis","yes","Malimbus rubricollis"
"4859","Malimbus rubricollis_MALRUB02",1,"Malimbus rubricollis","MALRUB02","Haemoproteus","Passeriformes","Ploceidae","Malimbus",0,"Malimbus_rubricollis","yes","Malimbus rubricollis"
"4860","Malurus coronatus_CLIPIC02",1,"Malurus coronatus","CLIPIC02","Haemoproteus","Passeriformes","Maluridae","Malurus",0,NA,NA,"Malurus coronatus"
"4861","Malurus coronatus_FANTAIL01",1,"Malurus coronatus","FANTAIL01","Plasmodium","Passeriformes","Maluridae","Malurus",0,NA,NA,"Malurus coronatus"
"4862","Malurus coronatus_GRW15",1,"Malurus coronatus","GRW15","Plasmodium","Passeriformes","Maluridae","Malurus",0,NA,NA,"Malurus coronatus"
"4863","Malurus coronatus_MALCOR01",1,"Malurus coronatus","MALCOR01","Plasmodium","Passeriformes","Maluridae","Malurus",0,NA,NA,"Malurus coronatus"
"4864","Malurus coronatus_MALCOR02",1,"Malurus coronatus","MALCOR02","Plasmodium","Passeriformes","Maluridae","Malurus",0,NA,NA,"Malurus coronatus"
"4865","Malurus cyaneus_GRW15",1,"Malurus cyaneus","GRW15","Plasmodium","Passeriformes","Maluridae","Malurus",0,"Malurus_cyaneus","yes","Malurus cyaneus"
"4866","Malurus lamberti_CLIPIC02",1,"Malurus assimilis","CLIPIC02","Haemoproteus","Passeriformes","Maluridae","Malurus",0,NA,NA,"Malurus lamberti"
"4867","Malurus lamberti_GRW15",1,"Malurus lamberti","GRW15","Plasmodium","Passeriformes","Maluridae","Malurus",0,"Malurus_lamberti","yes","Malurus lamberti"
"4868","Malurus melanocephalus_CLIPIC02",1,"Malurus melanocephalus","CLIPIC02","Haemoproteus","Passeriformes","Maluridae","Malurus",0,"Malurus_melanocephalus","yes","Malurus melanocephalus"
"4869","Malurus melanocephalus_FANTAIL01",1,"Malurus melanocephalus","FANTAIL01","Plasmodium","Passeriformes","Maluridae","Malurus",0,"Malurus_melanocephalus","yes","Malurus melanocephalus"
"4870","Malurus melanocephalus_GRW15",2,"Malurus melanocephalus","GRW15","Plasmodium","Passeriformes","Maluridae","Malurus",0,"Malurus_melanocephalus","yes","Malurus melanocephalus"
"4871","Malurus melanocephalus_MALMEL01",1,"Malurus melanocephalus","MALMEL01","Plasmodium","Passeriformes","Maluridae","Malurus",0,"Malurus_melanocephalus","yes","Malurus melanocephalus"
"4872","Malurus melanocephalus_MALMEL02",1,"Malurus melanocephalus","MALMEL02","Haemoproteus","Passeriformes","Maluridae","Malurus",0,"Malurus_melanocephalus","yes","Malurus melanocephalus"
"4873","Malurus melanocephalus_PARPUN01",1,"Malurus melanocephalus","PARPUN01","Haemoproteus","Passeriformes","Maluridae","Malurus",0,"Malurus_melanocephalus","yes","Malurus melanocephalus"
"4874","Malurus splendens_CLIPIC02",1,"Malurus splendens","CLIPIC02","Haemoproteus","Passeriformes","Maluridae","Malurus",0,NA,NA,"Malurus splendens"
"4875","Malurus splendens_CYNOV1",1,"Malurus splendens","CYNOV1","Plasmodium","Passeriformes","Maluridae","Malurus",0,NA,NA,"Malurus splendens"
"4876","Manacus manacus_GEOFOR01",1,"Manacus manacus","GEOFOR01","Plasmodium","Passeriformes","Cotingidae","Manacus",0,"Manacus_manacus","yes","Manacus manacus"
"4877","Manacus manacus_MACPYR01",1,"Manacus manacus","MACPYR01","Plasmodium","Passeriformes","Cotingidae","Manacus",0,"Manacus_manacus","yes","Manacus manacus"
"4878","Manorina melanocephala_NMIN01",1,"Manorina melanocephala","NMIN01","Haemoproteus","Passeriformes","Meliphagidae","Manorina",0,"Manorina_melanocephala","yes","Manorina melanocephala"
"4879","Margarops fuscatus_MAFUS01",1,"Margarops fuscatus","MAFUS01","Haemoproteus","Passeriformes","Mimidae","Margarops",0,"Margarops_fuscatus","yes","Margarops fuscatus"
"4880","Margarops fuscatus_MAFUS02",1,"Margarops fuscatus","MAFUS02","Haemoproteus","Passeriformes","Mimidae","Margarops",0,"Margarops_fuscatus","yes","Margarops fuscatus"
"4881","Margarops fuscus_MAFUS02",1,"Margarops fuscus","MAFUS02","Haemoproteus","Passeriformes","Mimidae","Margarops",0,"Margarops_fuscus","yes","Margarops fuscus"
"4882","Margarops fuscus_MAFUS03",1,"Margarops fuscus","MAFUS03","Haemoproteus","Passeriformes","Mimidae","Margarops",0,"Margarops_fuscus","yes","Margarops fuscus"
"4883","Margarops fuscus_MAFUS04",2,"Margarops fuscus","MAFUS04","Haemoproteus","Passeriformes","Mimidae","Margarops",0,"Margarops_fuscus","yes","Margarops fuscus"
"4884","Margarornis squamiger_MARSQU01",1,"Margarornis squamiger","MARSQU01","Leucocytozoon","Passeriformes","Furnariidae","Margarornis",0,NA,NA,"Margarornis squamiger"
"4885","Marmaronetta angustirostris_SGS1",1,"Marmaronetta angustirostris","SGS1","Plasmodium","Anseriformes","Anatidae","Marmaronetta",1,"Marmaronetta_angustirostris","yes","Marmaronetta angustirostris"
"4886","Mecocerculus leucophrys_GEOFRE01",1,"Mecocerculus leucophrys","GEOFRE01","Haemoproteus","Passeriformes","Tyrannidae","Mecocerculus",0,"Mecocerculus_leucophrys","yes","Mecocerculus leucophrys"
"4887","Mecocerculus leucophrys_METYR01",1,"Mecocerculus leucophrys","METYR01","Leucocytozoon","Passeriformes","Tyrannidae","Mecocerculus",0,"Mecocerculus_leucophrys","yes","Mecocerculus leucophrys"
"4888","Mecocerculus leucophrys_TROAED02",1,"Mecocerculus leucophrys","TROAED02","Leucocytozoon","Passeriformes","Tyrannidae","Mecocerculus",0,"Mecocerculus_leucophrys","yes","Mecocerculus leucophrys"
"4889","Mecocerculus minor_ZIMVIR01",1,"Mecocerculus minor","ZIMVIR01","Haemoproteus","Passeriformes","Tyrannidae","Mecocerculus",0,NA,NA,"Mecocerculus minor"
"4890","Mecocerculus stictopterus_HEAME01",1,"Mecocerculus stictopterus","HEAME01","Leucocytozoon","Passeriformes","Tyrannidae","Mecocerculus",0,NA,NA,"Mecocerculus stictopterus"
"4891","Mecocerculus stictopterus_THLORN01",1,"Mecocerculus stictopterus","THLORN01","Leucocytozoon","Passeriformes","Tyrannidae","Mecocerculus",0,NA,NA,"Mecocerculus stictopterus"
"4892","Megaceryle torquata_TURMIG02",1,"Megaceryle torquata","TURMIG02","Haemoproteus","Coraciiformes","Cerylidae","Megaceryle",0,NA,NA,"Megaceryle torquata"
"4893","Megadyptes antipodes_MEGANT01",3,"Megadyptes antipodes","MEGANT01","Leucocytozoon","Sphenisciformes","Spheniscidae","Megadyptes",0,"Megadyptes_antipodes","yes","Megadyptes antipodes"
"4894","Megadyptes antipodes_MEGANT02",1,"Megadyptes antipodes","MEGANT02","Leucocytozoon","Sphenisciformes","Spheniscidae","Megadyptes",0,"Megadyptes_antipodes","yes","Megadyptes antipodes"
"4895","Megadyptes antipodes_MEGANT03",1,"Megadyptes antipodes","MEGANT03","Leucocytozoon","Sphenisciformes","Spheniscidae","Megadyptes",0,"Megadyptes_antipodes","yes","Megadyptes antipodes"
"4896","Megadyptes antipodes_MEGANT04",1,"Megadyptes antipodes","MEGANT04","Leucocytozoon","Sphenisciformes","Spheniscidae","Megadyptes",0,"Megadyptes_antipodes","yes","Megadyptes antipodes"
"4897","Megalaima henricii_MEGHEN01",1,"Psilopogon henricii","MEGHEN01","Haemoproteus","Piciformes","Megalaimidae","Psilopogon",0,"Megalaima_henricii","no","Megalaima henricii"
"4898","Megalaima lineata_MEGLIN01",1,"Megalaima lineata","MEGLIN01","Haemoproteus","Piciformes","Megalaimidae","Megalaima",0,"Megalaima_lineata","yes","Megalaima lineata"
"4899","Megalaima virens_MEVIR01",1,"Megalaima virens","MEVIR01","Haemoproteus","Piciformes","Megalaimidae","Megalaima",0,NA,NA,"Megalaima virens"
"4900","Megalurus palustris_GRW04",1,"Megalurus palustris","GRW04","Plasmodium","Passeriformes","Sylviidae","Megalurus",1,"Megalurus_palustris","yes","Megalurus palustris"
"4901","Megarynchus pitangua_MYCAN01",1,"Megarynchus pitangua","MYCAN01","Plasmodium","Passeriformes","Tyrannidae","Megarynchus",0,NA,NA,"Megarynchus pitangua"
"4902","Megarynchus pitangua_PADOM09",1,"Megarynchus pitangua","PADOM09","Plasmodium","Passeriformes","Tyrannidae","Megarynchus",0,NA,NA,"Megarynchus pitangua"
"4903","Megascops choliba_ARDALB01",1,"Megascops choliba","ARDALB01","Plasmodium","Strigiformes","Strigidae","Megascops",0,"Megascops_choliba","yes","Megascops choliba"
"4904","Megascops choliba_ASCLA01",1,"Megascops choliba","ASCLA01","Haemoproteus","Strigiformes","Strigidae","Megascops",0,"Megascops_choliba","yes","Megascops choliba"
"4905","Megascops choliba_PSDIS01",1,"Megascops choliba","PSDIS01","Haemoproteus","Strigiformes","Strigidae","Megascops",0,"Megascops_choliba","yes","Megascops choliba"
